src_ip,dst_ip,dst_port,bytes_sent,bytes_received,login_attempts,process_name,duration_sec,label
10.0.0.6,10.0.0.58,3389,1329.9639644380327,5551.0170602263,1,chrome.exe,30.279244426794758,normal
10.0.0.29,10.0.0.58,80,1881.494014993686,5598.099155047466,1,teams.exe,35.147580201800835,normal
10.0.0.4,10.0.0.50,3389,1487.0659470152618,3729.6379536749137,1,outlook.exe,30.859266093324063,normal
10.0.0.39,10.0.0.50,80,2531.3286453937635,3911.5887643271544,1,svchost.exe,31.826157836653962,normal
10.0.0.25,10.0.0.51,443,3007.63755523032,5337.955554145025,1,chrome.exe,20.749693527613843,normal
10.0.0.19,10.0.0.57,443,2842.2624173017257,4204.011089991246,1,teams.exe,22.815767603151563,normal
203.0.113.55,10.0.0.10,3389,130.98490022832087,103.25684525210826,42,svchost.exe,1.9298418859764201,brute_force
10.0.0.2,10.0.0.51,443,1841.3247538787325,4954.877109675948,2,svchost.exe,27.997666646099734,normal
10.0.0.14,10.0.0.59,80,1598.8599864302282,5299.085734021106,1,chrome.exe,8.721542780664784,normal
10.0.0.13,10.0.0.57,80,1881.7755816320703,4806.390488964492,2,outlook.exe,41.446649842487396,normal
10.0.0.9,10.0.0.53,443,2624.7524503530794,6227.0345970488725,1,svchost.exe,21.75940881311962,normal
10.0.0.11,10.0.0.58,80,2225.306524715694,5295.511691590339,1,outlook.exe,27.240178568932503,normal
10.0.0.37,10.0.0.57,3389,2572.1465342799693,5283.053162258654,2,svchost.exe,32.85740161276592,normal
10.0.0.17,10.0.0.53,80,2327.7019149251187,6402.009325919122,2,explorer.exe,47.93114327607496,normal
10.0.0.33,10.0.0.56,80,2443.095594292398,5349.923715249392,1,teams.exe,5.319322456943048,normal
10.0.0.29,10.0.0.56,443,2014.2287905915794,5171.469317590391,1,teams.exe,56.4684602298873,normal
10.0.0.36,10.0.0.50,443,2039.7867674710828,4175.387990234978,1,svchost.exe,33.27010729975613,normal
10.0.0.8,10.0.0.53,443,2046.5791688498712,4608.430022643961,2,explorer.exe,41.37253246641683,normal
10.0.0.33,10.0.0.55,80,2530.0448699543326,6806.089117836961,1,chrome.exe,26.389794823977137,normal
10.0.0.21,10.0.0.57,80,2731.0979693588183,5074.509593826772,2,svchost.exe,31.24773487911156,normal
10.0.0.41,10.0.0.54,443,2191.5840948794503,4217.4086374518665,2,outlook.exe,12.335821493270327,normal
10.0.0.20,10.0.0.50,80,2641.9084299267806,4685.309171211908,1,explorer.exe,19.642973221868886,normal
10.0.0.39,10.0.0.56,80,2243.0923957809696,6539.14234581065,1,svchost.exe,32.68265709532202,normal
10.0.0.38,10.0.0.50,80,2476.2309852680846,4689.062483648906,1,svchost.exe,26.023491858045602,normal
10.0.0.25,10.0.0.54,80,1721.9406266196097,4929.779638482383,2,outlook.exe,37.019377404766836,normal
10.0.0.45,10.0.0.58,443,1201.0639327525812,5978.4578056665505,2,explorer.exe,30.437916478631085,normal
10.0.0.18,10.0.0.50,443,1510.629581845117,4027.701755265165,2,outlook.exe,30.498492518429057,normal
10.0.0.25,10.0.0.58,80,1876.808298742726,4846.002334802169,1,chrome.exe,10.642276691603744,normal
10.0.0.29,10.0.0.59,80,2373.4904200523547,5872.78741446961,1,chrome.exe,36.457378503779054,normal
10.0.0.46,10.0.0.53,53,2022.1793987578035,4814.902350578781,1,outlook.exe,17.564843276759078,normal
10.0.0.6,10.0.0.55,443,1807.7715605114543,5808.571006890117,1,explorer.exe,35.55140810625569,normal
10.0.0.15,10.0.0.56,80,1788.0549788388237,5686.956632098678,1,explorer.exe,10.482235164048198,normal
10.0.0.39,10.0.0.57,443,2419.6745571158012,6156.8337810369885,1,explorer.exe,35.9657234488355,normal
10.0.0.29,10.0.0.58,80,1577.5292807032517,5406.056122428081,1,chrome.exe,37.52130949127638,normal
10.0.0.35,10.0.0.57,443,1749.3829461048936,3678.444213488949,1,svchost.exe,45.040676045201984,normal
10.0.0.49,10.0.0.56,53,1453.9292032856333,4940.345688007808,1,explorer.exe,26.267261420046456,normal
10.0.0.20,10.0.0.53,53,1743.7329446767249,4963.419960123154,1,chrome.exe,35.99211171146366,normal
10.0.0.2,10.0.0.51,80,2297.7454488196286,3856.6610089161395,1,svchost.exe,24.209383986607754,normal
10.0.0.29,10.0.0.58,80,1671.432518860971,5860.182638395157,1,explorer.exe,35.216746491717466,normal
10.0.0.26,10.0.0.51,53,2626.270365514615,6983.6336524360195,1,outlook.exe,34.62787386528308,normal
10.0.0.16,10.0.0.55,53,839.8422008847883,3903.1249206160137,2,explorer.exe,41.621910526525824,normal
10.0.0.46,10.0.0.52,443,1571.5740674361004,4936.726040103084,2,outlook.exe,6.622728594729793,normal
10.0.0.33,10.0.0.54,80,2275.942985911077,3616.6592230283895,2,outlook.exe,19.75748689372126,normal
10.0.0.38,10.0.0.59,80,2803.789153199755,4794.233006322828,1,teams.exe,38.645406694634495,normal
10.0.0.9,10.0.0.58,443,1997.0226453936352,4730.048103174836,1,chrome.exe,30.90583923481497,normal
10.0.0.12,10.0.0.57,22,1755.76195994482,4776.5274947630605,2,chrome.exe,32.00910937328415,normal
10.0.0.16,10.0.0.59,80,2575.133697949148,5699.464246895702,1,teams.exe,58.33892231937442,normal
10.0.0.36,10.0.0.57,80,2589.2563448992114,6879.874549421008,1,svchost.exe,21.476318759579993,normal
10.0.0.30,10.0.0.52,443,2528.9070904103983,5882.286492599215,1,teams.exe,25.328593016821095,normal
10.0.0.14,10.0.0.55,80,2401.0642293090596,4412.884729379853,1,outlook.exe,30.779690993832986,normal
10.0.0.35,10.0.0.58,53,2259.050851014988,4123.302914380707,1,teams.exe,35.36009225591366,normal
10.0.0.24,10.0.0.53,80,1705.053841122196,6332.551467665127,2,explorer.exe,21.054887783817264,normal
10.0.0.46,10.0.0.54,80,2181.5578138722617,5125.901388394959,1,teams.exe,31.69288023656013,normal
10.0.0.3,10.0.0.54,443,2335.7655858645267,4033.2981092973405,1,teams.exe,22.246736178880862,normal
10.0.0.23,10.0.0.56,80,981.8897485720317,7779.963624223556,1,explorer.exe,27.896955050079573,normal
10.0.0.40,10.0.0.50,443,1889.243368523938,3305.0265614833875,2,outlook.exe,20.660080403630435,normal
10.0.0.21,10.0.0.50,53,2329.7256205568056,4162.5942746845085,1,teams.exe,34.81443462311828,normal
10.0.0.31,10.0.0.56,443,2143.387056191293,4723.110644231197,1,explorer.exe,43.08474169200163,normal
10.0.0.34,10.0.0.59,80,1616.9395846946645,6085.222263661632,1,svchost.exe,24.084841303294326,normal
10.0.0.15,10.0.0.52,443,2369.837734058917,6972.3444790821995,2,teams.exe,24.9996132345072,normal
10.0.0.38,10.0.0.52,53,1126.5521543272225,4526.3545423488085,2,explorer.exe,26.822962689331927,normal
10.0.0.31,10.0.0.56,443,2519.3030346044084,4192.349442253235,1,chrome.exe,30.126917641127086,normal
10.0.0.5,10.0.0.59,443,1666.575641524218,4484.829100907982,1,teams.exe,25.54814587841753,normal
10.0.0.23,10.0.0.53,80,2014.715295838776,6314.226575703579,2,teams.exe,40.946508159102734,normal
10.0.0.40,10.0.0.54,443,2139.633919108263,5722.4469852209795,2,teams.exe,30.422910939977257,normal
10.0.0.34,10.0.0.52,80,2404.018094701036,4994.893367972775,2,explorer.exe,45.57390157649667,normal
10.0.0.39,10.0.0.57,80,1977.3728490178319,5021.888821164835,1,chrome.exe,26.411239151318668,normal
10.0.0.45,10.0.0.57,22,2006.7251823096465,2725.3789687938006,1,outlook.exe,27.37518952253112,normal
10.0.0.45,10.0.0.54,80,1492.7601366462932,4101.200189756162,1,chrome.exe,39.430159085677374,normal
10.0.0.21,10.0.0.57,443,3269.6908113914305,5163.360354915801,2,svchost.exe,39.24011057257172,normal
10.0.0.42,10.0.0.56,80,1948.2065732971098,4490.90619468843,1,explorer.exe,33.57575890829301,normal
10.0.0.47,10.0.0.53,443,1665.827402576599,5439.486048008512,2,outlook.exe,31.92164236033265,normal
10.0.0.30,10.0.0.58,53,2138.2907527955244,5829.323772582862,2,teams.exe,27.432654211574317,normal
198.51.100.23,10.0.0.9,58543,71.01739649544594,0.0,0,nmap.exe,0.188817196469354,port_scan
198.51.100.23,10.0.0.26,39086,62.986966623212666,0.0,0,nmap.exe,0.08327922053924296,port_scan
10.0.0.32,10.0.0.50,80,2646.3726447591034,4968.481486671896,1,teams.exe,41.28832746943447,normal
10.0.0.49,10.0.0.58,443,1002.2341097741307,5968.769895681353,2,svchost.exe,25.957767096248133,normal
10.0.0.5,10.0.0.53,443,2265.487830982045,5437.126779731052,1,chrome.exe,33.80655421360277,normal
10.0.0.34,10.0.0.58,80,1882.1443775716657,5537.478704606428,1,svchost.exe,23.16078474650525,normal
10.0.0.46,10.0.0.58,443,2276.6944915372133,4667.420620150125,1,svchost.exe,32.896535209003005,normal
10.0.0.14,10.0.0.58,53,1788.1201589886484,5785.185082310376,2,outlook.exe,15.961066485998458,normal
10.0.0.27,10.0.0.59,80,1452.2403055772188,4221.9052141672855,1,chrome.exe,28.992827459440228,normal
10.0.0.4,10.0.0.54,80,1995.0775956748084,4461.209695423289,1,chrome.exe,46.30125746009827,normal
10.0.0.22,10.0.0.56,443,1481.466963215002,5016.124787900472,1,svchost.exe,29.222059105625824,normal
10.0.0.37,10.0.0.50,3389,2199.0736325612684,5055.19924253009,1,teams.exe,22.26961817598909,normal
10.0.0.26,10.0.0.57,443,1445.9437708705655,6021.624764399948,1,chrome.exe,34.13481615879562,normal
10.0.0.21,10.0.0.57,443,806.5350649021636,2287.387436189562,1,outlook.exe,21.971347597660714,normal
10.0.0.14,10.0.0.55,443,2563.9544966267845,4471.053237275301,2,svchost.exe,23.48313081308797,normal
203.0.113.55,10.0.0.10,3389,154.14192360684726,110.68687353658908,20,svchost.exe,1.4162495880596428,brute_force
10.0.0.2,10.0.0.58,80,1741.1537135653925,4852.659773378494,2,svchost.exe,28.280242563511784,normal
10.0.0.34,10.0.0.50,443,2197.8994243548736,6082.9999385168685,1,teams.exe,27.716779156616372,normal
10.0.0.31,10.0.0.55,443,2247.352826887516,3760.4119874749717,2,explorer.exe,31.184595487392205,normal
10.0.0.9,10.0.0.50,3389,1089.456965352752,3249.024425594772,1,teams.exe,27.05288961155819,normal
10.0.0.25,10.0.0.57,443,2104.767115131397,7637.8817522602,1,teams.exe,27.523578693176912,normal
10.0.0.14,10.0.0.52,53,2240.372289883992,2747.206605268661,1,outlook.exe,36.319422377421844,normal
10.0.0.33,10.0.0.57,443,847.8940320280167,5427.962626552635,1,teams.exe,10.70191087108934,normal
10.0.0.20,10.0.0.55,443,3137.9127138238186,5686.567746753176,1,teams.exe,28.957456846835456,normal
10.0.0.30,10.0.0.56,80,2703.4673729458755,4586.576229363559,2,teams.exe,29.28271018188999,normal
10.0.0.2,10.0.0.57,80,2159.2605023994374,7387.967705524732,2,outlook.exe,31.63644776002868,normal
10.0.0.16,10.0.0.57,3389,2261.9802560383673,6455.6004792572985,1,svchost.exe,12.765955792861405,normal
10.0.0.47,10.0.0.57,80,2206.499456068899,3629.9733726355707,1,teams.exe,27.8183081754917,normal
10.0.0.17,10.0.0.53,443,2109.329653378649,5314.444590874853,1,outlook.exe,21.918983544742915,normal
10.0.0.29,10.0.0.54,443,1435.968722596153,5038.555168784318,1,outlook.exe,49.61629473298179,normal
10.0.0.18,10.0.0.55,80,2067.9297120408282,5372.648186480055,1,outlook.exe,19.43418564422766,normal
10.0.0.16,10.0.0.58,80,1900.9021618101401,3920.467147833961,1,svchost.exe,26.33907687092263,normal
10.0.0.12,185.220.101.7,443,351326.59655348724,2409.845055845721,1,powershell.exe,115.99006633080369,data_exfil
10.0.0.7,10.0.0.54,80,938.0262086496675,4604.716451983819,1,outlook.exe,15.196196126743418,normal
10.0.0.5,10.0.0.51,80,2740.9803842182682,5833.157766629434,1,svchost.exe,28.71225745215755,normal
10.0.0.2,10.0.0.56,80,2353.5161798053923,4582.216987486381,1,outlook.exe,34.60328390011182,normal
10.0.0.26,10.0.0.50,80,2906.7038492577117,6591.400367762804,1,teams.exe,25.78969654137505,normal
10.0.0.23,10.0.0.59,443,2418.9152676147405,4003.0683735978732,1,explorer.exe,40.689160184253126,normal
10.0.0.23,10.0.0.56,53,2512.554576290887,4834.919434996954,2,chrome.exe,31.138975719984796,normal
10.0.0.32,10.0.0.52,443,1332.0687979156933,5182.994449645261,1,explorer.exe,49.937020681487546,normal
10.0.0.41,10.0.0.51,80,2421.9197548208685,4815.448557814055,1,teams.exe,58.53622582740449,normal
10.0.0.43,10.0.0.53,80,1556.1152442307298,4668.647700912151,2,chrome.exe,34.47345559306338,normal
10.0.0.48,10.0.0.53,80,1884.3495285351503,4684.7336660837445,1,chrome.exe,38.165690239710344,normal
10.0.0.10,10.0.0.50,443,2009.7291277594416,4972.615679596256,1,svchost.exe,22.09046119461586,normal
10.0.0.9,10.0.0.56,80,1725.8998509166136,5040.924748728923,1,chrome.exe,22.684597052736386,normal
10.0.0.41,10.0.0.50,443,1755.8630787742277,6140.067846495161,2,svchost.exe,27.064775361185884,normal
10.0.0.41,10.0.0.54,80,2464.1228456721624,5287.563905167328,2,svchost.exe,25.651732087322635,normal
10.0.0.33,10.0.0.57,80,2179.1722555380015,4937.106133100142,2,outlook.exe,33.42956267455306,normal
10.0.0.27,10.0.0.55,53,2398.350963535371,4370.787850470558,1,teams.exe,36.33646964071388,normal
10.0.0.44,10.0.0.55,443,1801.3383737243191,5574.04193088403,1,explorer.exe,25.89743964078913,normal
10.0.0.43,10.0.0.52,443,2434.3862502953857,5442.316868164486,1,outlook.exe,29.33633678228947,normal
10.0.0.32,10.0.0.56,80,1826.3488555210786,5052.526368215316,2,explorer.exe,30.925113089821423,normal
10.0.0.14,10.0.0.51,443,2056.6971959833445,5994.298826687624,1,chrome.exe,17.50523511458099,normal
10.0.0.36,10.0.0.58,80,2395.929655194034,4978.143252557877,2,svchost.exe,30.155790138095515,normal
10.0.0.36,10.0.0.58,80,1627.4161148413248,3591.0808973094754,2,svchost.exe,33.315999542790614,normal
10.0.0.13,10.0.0.54,80,1881.1583415195078,5732.080951433022,2,svchost.exe,15.553408283167084,normal
10.0.0.3,10.0.0.54,80,1738.9342149900037,3677.6525653167046,1,teams.exe,15.881917792586773,normal
10.0.0.29,10.0.0.52,80,2710.2521436355314,5093.52349643861,2,chrome.exe,27.670897925097556,normal
10.0.0.35,10.0.0.50,443,1836.9937520915755,6495.030309735837,1,chrome.exe,37.793004727322355,normal
10.0.0.40,10.0.0.58,443,1074.0786342126707,7492.183998600687,2,outlook.exe,18.271822127334385,normal
10.0.0.19,10.0.0.51,443,2438.0869658465376,5400.000005613567,1,chrome.exe,35.1032041244418,normal
10.0.0.21,10.0.0.54,3389,2541.05615649657,1955.3434607568379,1,explorer.exe,27.761127446437893,normal
10.0.0.46,10.0.0.53,443,2037.788186335019,6313.782176571807,1,svchost.exe,21.371907363918943,normal
10.0.0.28,10.0.0.55,22,1968.2132304069394,5855.201507748263,1,chrome.exe,37.38398449060537,normal
10.0.0.34,10.0.0.51,80,2348.7934851695995,4709.55851798885,1,teams.exe,29.317970274764484,normal
10.0.0.20,10.0.0.52,53,2092.154532039052,5217.718201087167,1,explorer.exe,20.56757237356222,normal
10.0.0.8,10.0.0.58,443,1696.215604110222,3126.9941690693795,1,svchost.exe,30.654848594572115,normal
10.0.0.29,10.0.0.53,22,914.2142976197763,4377.729777106004,1,outlook.exe,14.31118706976612,normal
10.0.0.18,10.0.0.57,80,2478.966027607842,5662.26298215962,1,outlook.exe,29.79202169467789,normal
10.0.0.21,10.0.0.55,80,1586.944004142729,6846.395920599248,2,svchost.exe,21.940131031898165,normal
10.0.0.30,10.0.0.53,443,1134.8686347578275,4995.927162878565,2,svchost.exe,40.05558847006178,normal
10.0.0.31,10.0.0.56,80,1719.0789503241504,7529.927749251952,1,chrome.exe,27.427839631553045,normal
10.0.0.2,10.0.0.58,80,1614.1140213035624,3523.737455998221,1,svchost.exe,32.38470158914547,normal
10.0.0.12,10.0.0.59,80,1600.0297466490329,3600.9215718155247,2,explorer.exe,23.07211012290042,normal
10.0.0.30,10.0.0.51,80,2023.9126598923415,6542.276627661302,1,svchost.exe,46.08888093413138,normal
10.0.0.10,10.0.0.57,443,2167.219257424261,5558.723836944486,1,outlook.exe,27.572711317871697,normal
10.0.0.21,10.0.0.59,80,1783.6130582058056,6579.437891694859,1,teams.exe,21.82798930497986,normal
10.0.0.35,10.0.0.55,22,2475.6531221497416,4762.19296257406,2,teams.exe,31.332400539748118,normal
10.0.0.44,10.0.0.53,22,2535.5402502014026,4444.890772071651,1,chrome.exe,33.424135807683236,normal
10.0.0.21,10.0.0.52,80,1516.8768401233729,3679.5065565949685,2,explorer.exe,40.50458280306959,normal
10.0.0.26,10.0.0.51,443,1598.0257926362594,2893.1108853739192,1,teams.exe,33.352599949493715,normal
10.0.0.22,10.0.0.52,443,2261.6115928685167,5382.433315692535,2,chrome.exe,36.08479681306488,normal
10.0.0.28,10.0.0.53,80,2328.8815880751868,3776.77976993807,1,teams.exe,21.932295479974808,normal
10.0.0.27,10.0.0.52,443,2144.5918365593625,2919.2594746090217,2,svchost.exe,48.39910999168883,normal
10.0.0.32,10.0.0.54,443,2065.345012232191,4381.839551316372,1,explorer.exe,30.686281999327555,normal
10.0.0.36,10.0.0.54,3389,1297.2184730718568,5446.536506940712,1,teams.exe,25.553099728471274,normal
10.0.0.25,10.0.0.57,80,1047.5277729946806,3764.296977950591,2,outlook.exe,23.58003005546665,normal
10.0.0.17,10.0.0.55,443,414.7871320609722,6197.168027247853,2,chrome.exe,28.374403825249303,normal
10.0.0.31,10.0.0.55,80,1686.8423619084965,6582.116751303567,1,teams.exe,37.669879313800365,normal
10.0.0.48,10.0.0.58,80,1593.5882048317176,3477.6656817182557,1,teams.exe,34.02639956992004,normal
10.0.0.40,10.0.0.54,80,1128.6140130594795,4339.165764189855,1,explorer.exe,35.34302049730166,normal
10.0.0.12,10.0.0.52,80,1770.117692084762,5878.963973070651,1,explorer.exe,46.96791098740288,normal
10.0.0.21,10.0.0.56,80,1673.2685521375963,3844.5482061823404,1,explorer.exe,27.105638093519072,normal
10.0.0.33,10.0.0.57,22,2023.0031933681705,2985.0987674933917,1,outlook.exe,29.03168099959826,normal
10.0.0.16,10.0.0.51,443,3538.430185090252,5409.064938334057,1,svchost.exe,44.835632416259585,normal
10.0.0.12,10.0.0.55,80,2910.271953970908,3992.1320867778695,1,teams.exe,22.35250299794277,normal
10.0.0.37,10.0.0.55,443,2276.7847655338965,5338.99351380942,2,chrome.exe,38.46159262740284,normal
10.0.0.20,10.0.0.50,80,1705.0526217685547,5087.473753680739,1,outlook.exe,52.57856300257647,normal
10.0.0.45,10.0.0.56,443,1988.9825679978649,4907.125498606947,1,teams.exe,16.537238767681405,normal
10.0.0.23,10.0.0.50,80,2283.38586309209,6073.621943907572,2,chrome.exe,5.005174717236478,normal
10.0.0.11,10.0.0.53,80,3467.828951163889,4987.956447040068,1,explorer.exe,37.93395201775557,normal
10.0.0.44,10.0.0.56,443,2102.379441200892,5954.085102156628,1,outlook.exe,28.974582284900258,normal
198.51.100.23,10.0.0.15,24672,46.27740547590206,0.0,0,nmap.exe,0.114582051688043,port_scan
10.0.0.30,10.0.0.50,53,2799.1609038205165,5291.378984815946,1,svchost.exe,40.44666235675407,normal
10.0.0.34,10.0.0.52,80,1938.3279679769448,5498.883194768213,2,teams.exe,28.244287908159567,normal
10.0.0.21,10.0.0.59,443,1460.7436293177016,4622.235112477523,1,outlook.exe,25.259469269641937,normal
10.0.0.48,10.0.0.50,22,1848.2178373670424,2507.1895006046466,1,chrome.exe,39.81917163268892,normal
10.0.0.49,10.0.0.59,443,1791.284809005284,6692.346572463204,2,teams.exe,22.590628863168774,normal
10.0.0.13,10.0.0.54,53,2540.0280295696552,5880.065962957342,1,chrome.exe,34.18544320093973,normal
10.0.0.38,10.0.0.52,443,1716.6474459724736,4541.123154975003,1,teams.exe,32.07420584961433,normal
10.0.0.4,10.0.0.56,443,2351.571271110002,6725.693792814771,1,outlook.exe,12.645124648323549,normal
10.0.0.37,10.0.0.50,443,2526.9457761479416,5294.719252902301,2,outlook.exe,52.11403575930203,normal
10.0.0.25,10.0.0.56,443,996.2715696274951,4104.572039074958,2,outlook.exe,32.3406599105568,normal
10.0.0.37,10.0.0.51,53,2476.2390784764025,5491.993486836496,1,chrome.exe,26.568059517355785,normal
10.0.0.31,10.0.0.56,80,1981.8346959788291,4194.0082689405845,1,outlook.exe,36.05097832629585,normal
10.0.0.38,10.0.0.59,443,2293.9279440688674,3848.002452420857,1,chrome.exe,45.528293201988426,normal
10.0.0.24,10.0.0.52,53,1257.9716675378324,5505.5578532150075,1,explorer.exe,20.551302277042453,normal
10.0.0.8,10.0.0.56,22,2284.051602564323,5239.857745849296,1,teams.exe,32.75663197634258,normal
10.0.0.20,10.0.0.54,80,2610.1414482088585,4612.12421813753,1,svchost.exe,33.185063986013745,normal
10.0.0.37,10.0.0.57,443,884.7659904377706,2381.8668013077204,1,svchost.exe,29.2156977971535,normal
10.0.0.46,10.0.0.57,443,1988.8498581409735,5820.232398305984,2,teams.exe,34.8916863383687,normal
10.0.0.38,10.0.0.51,80,1317.1912979049252,3559.0183654750813,1,teams.exe,19.880726906366267,normal
10.0.0.18,10.0.0.57,443,1868.626626156748,4136.020150923921,1,teams.exe,37.26239873270964,normal
10.0.0.7,10.0.0.56,3389,1794.740758635135,4204.029626149501,1,svchost.exe,23.461512635208408,normal
10.0.0.13,10.0.0.53,3389,2340.1101802383455,3500.8187980423018,1,svchost.exe,34.63224456000134,normal
10.0.0.31,10.0.0.52,80,1684.2814862584082,5544.582400793628,1,teams.exe,25.394244335257454,normal
